Emp ID	First Name	Gender	E Mail	Date of Birth	Age in Yrs.	Phone No. 	County	City	State	Premium-term	Premium-amount	Defaulter
532560	Belinda	F	belinda.pace@yahoo.com	7/7/1976	41.08	252-731-0304	Craven	New Bern	NC	Yearly	105760	Yes
210135	Gracie	F	gracie.herring@shaw.ca	8/20/1988	28.96	262-729-7707	Brown	Green Bay	WI	Yearly	164379	Yes
228355	Benito	M	benito.knapp@aol.com	7/15/1979	38.06	262-320-6394	Bayfield	Grand View	WI	Yearly	152692	Yes
965308	Lucinda	F	lucinda.mcgowan@gmail.com	11/15/1983	33.72	270-665-8559	Trimble	Bedford	KY	Yearly	125241	Yes
768500	Jami	F	jami.golden@gmail.com	11/21/1960	56.72	304-867-4534	Wayne	Glenhayes	WV	Yearly	65123	No
816768	David	M	david.gutierrez@gmail.com	2/19/1995	22.45	210-529-3564	Cherokee	Wells	TX	Yearly	62888	No
909541	Clement	M	clement.myers@earthlink.net	11/26/1958	58.71	201-948-7092	Cape May	Marmora	NJ	Yearly	47356	No
529604	Shane	M	shane.porter@hotmail.co.uk	6/7/1982	35.16	219-628-4542	Allen	Leo	IN	Yearly	110662	No
140932	Clint	M	clint.gross@microsoft.com	4/20/1969	48.3	206-920-1593	Stevens	Northport	WA	Half-yearly	180618	No
725731	Ofelia	F	ofelia.pickett@hotmail.com	2/27/1990	27.43	225-584-0970	Beauregard	Sugartown	LA	Half-yearly	181131	No
214985	Karina	F	karina.green@yahoo.ca	10/3/1967	49.85	314-676-5716	DeKalb	Osborn	MO	Half-yearly	98449	No
405156	Sam	M	sam.burris@cox.net	2/16/1960	57.48	225-370-4982	Mira	Mira	LA	Half-yearly	59921	No
249736	Lina	F	lina.shannon@bp.com	2/17/1981	36.47	503-789-2300	Sherman	Kent	OR	Half-yearly	65222	No
526273	Myles	M	myles.coleman@gmail.com	2/3/1983	34.5	215-472-6369	Westmoreland	Irwin	PA	Half-yearly	90170	No
654723	Clay	M	clay.freeman@gmail.com	8/9/1973	44	216-365-4336	Williams	Edgerton	OH	Half-yearly	122778	No
672964	Catalina	F	catalina.guthrie@aol.com	5/13/1975	42.24	262-632-7576	Waukesha	Wales	WI	Half-yearly	132600	No
240799	Nannie	F	nannie.moon@gmail.com	5/19/1976	41.22	208-295-9974	Elmore	Mountain Home	ID	Half-yearly	90196	No
169618	Donovan	M	donovan.serrano@btinternet.com	10/16/1988	28.8	339-398-8707	Bristol	South Dartmouth	MA	Half-yearly	126226	No
430633	Sondra	F	sondra.reyes@yahoo.co.uk	4/18/1993	24.29	316-699-7521	Wabaunsee	Harveyville	KS	Half-yearly	41680	No
116286	Terrance	M	terrance.duke@microsoft.com	11/2/1984	32.76	262-780-2520	Portage	Junction City	WI	Half-yearly	174683	No
486573	Colleen	F	colleen.rodriguez@cox.net	2/13/1994	23.47	701-285-0439	Stutsman	Pingree	ND	Half-yearly	127580	No
371751	Thad	M	thad.luna@gmail.com	2/22/1969	48.46	217-290-9429	Tinley Park	Tinley Park	IL	Half-yearly	43176	No
783654	Terence	M	terence.clay@outlook.com	7/24/1995	22.03	206-289-2344	Pierce	Tacoma	WA	Half-yearly	83525	Yes
845635	Bettie	F	bettie.holman@hotmail.co.uk	12/24/1979	37.62	217-804-2508	Peoria	Peoria	IL	Half-yearly	71063	Yes
266624	Boyd	M	boyd.greer@yahoo.co.in	1/30/1996	21.51	228-432-2011	Greene	Neely	MS	Half-yearly	92696	Yes
682855	Corey	M	corey.edwards@gmail.com	6/19/1969	48.14	216-702-2482	Gallia	Patriot	OH	Half-yearly	105054	No
229899	Violet	F	violet.lindsay@charter.net	6/25/1959	58.13	215-568-8372	Forest	Tionesta	PA	Half-yearly	66212	Yes
701561	Camille	F	camille.mullins@yahoo.com	6/3/1967	50.19	209-722-2736	Riverside	Sun City	CA	Half-yearly	138040	Yes
114862	Nicole	F	nicole.rodriquez@gmail.com	2/1/1964	53.52	316-533-5513	Bourbon	Garland	KS	Half-yearly	46648	Yes
445650	Joan	M	joan.bauer@yahoo.com	1/28/1982	35.52	803-643-2327	Richland	Columbia	SC	Half-yearly	138548	Yes
574544	Kennith	M	kennith.marquez@aol.com	12/9/1971	45.67	236-976-7820	Appomattox	Appomattox	VA	Half-yearly	159674	Yes
990758	Mae	F	mae.hurst@gmail.com	7/8/1988	29.07	215-708-1606	Franklin	Scotland	PA	Quatrly	115818	Yes
833424	Denver	M	denver.mann@exxonmobil.com	7/8/1958	59.1	236-242-0935	Buchanan	Shortt Gap	VA	Quatrly	178822	Yes
864834	Milford	M	milford.dickerson@gmail.com	10/26/1965	51.79	208-338-5685	Boise	Garden Valley	ID	Quatrly	65505	Yes
703495	Marva	F	marva.phelps@hotmail.com	4/3/1974	43.35	217-648-8520	Cook	Hoffman Estates	IL	Quatrly	88373	Yes
222179	Betsy	F	betsy.dillon@msn.com	12/4/1982	34.67	229-371-7539	Fulton	Roswell	GA	Quatrly	121009	Yes
951011	Celeste	F	celeste.ramirez@aol.com	11/30/1981	35.68	339-240-1441	Essex	Andover	MA	Quatrly	189382	Yes
187639	Tonya	F	tonya.burke@aol.com	6/13/1982	35.15	308-625-7172	Buffalo	Ravenna	NE	Quatrly	155427	Yes
375051	Deana	F	deana.spencer@hotmail.com	7/30/1976	41.02	505-769-0092	Eddy	Carlsbad	NM	Quatrly	133805	Yes
509810	Susanne	F	susanne.joseph@gmail.com	12/25/1963	53.63	219-743-6620	Montgomery	Ladoga	IN	Half-yearly	199131	Yes
625661	Cole	M	cole.spencer@yahoo.com	6/17/1959	58.15	215-232-9400	Dauphin	Harrisburg	PA	Half-yearly	151776	Yes
662168	Marlon	M	marlon.whitaker@aol.com	4/10/1982	35.32	217-843-4951	Hancock	Dallas City	IL	Quatrly	197971	Yes
678244	Trudy	F	trudy.frazier@rediffmail.com	6/5/1960	57.18	218-634-3825	Murray	Currie	MN	Quatrly	96992	Yes
864339	Tania	F	tania.may@hotmail.com	4/3/1960	57.36	239-374-3264	Lee	Lehigh Acres	FL	Quatrly	77106	Yes
436424	Leonel	M	leonel.guerrero@exxonmobil.com	5/5/1992	25.25	239-927-2354	Pasco	Zephyrhills	FL	Quatrly	135232	Yes
606834	Nadia	F	nadia.stokes@gmail.com	7/20/1979	38.05	228-757-9686	Tippah	Tiplersville	MS	Half-yearly	155452	Yes
268942	Cody	M	cody.dillard@gmail.com	2/21/1976	41.46	231-865-3509	Oakland	Bloomfield Hills	MI	Half-yearly	60994	Yes
484822	Megan	F	megan.fry@gmail.com	1/19/1996	21.54	225-343-4382	Avoyelles	Bunkie	LA	Half-yearly	75765	Yes
397241	Darla	F	darla.durham@microsoft.com	6/26/1987	30.11	231-256-0340	Genesee	Flushing	MI	Half-yearly	187262	Yes
924252	Cecile	F	cecile.ross@bp.com	1/4/1994	23.58	209-356-4542	Santa Cruz	Freedom	CA	Half-yearly	55341	Yes
717079	Helene	F	helene.franco@shell.com	6/25/1967	50.13	316-308-5431	Riley	Manhattan	KS	Half-yearly	73397	Yes
494794	Vernon	M	vernon.buchanan@gmail.com	12/17/1993	23.63	405-450-9390	Comanche	Meers	OK	Half-yearly	142346	Yes
970841	Marva	F	marva.santiago@gmail.com	10/27/1988	28.77	210-779-5897	Harris	Bellaire	TX	Half-yearly	196155	Yes
281794	Yvette	F	yvette.bentley@hotmail.com	5/30/1992	25.18	319-754-5182	Winneshiek	Highlandville	IA	Half-yearly	82765	Yes
520539	Derick	M	derick.daugherty@hotmail.com	12/31/1985	31.59	216-232-8382	Hamilton	Cincinnati	OH	Half-yearly	188821	Yes
567269	Fay	F	fay.villarreal@yahoo.com	4/4/1989	28.33	210-524-0203	Grayson	Tioga	TX	Half-yearly	42988	Yes
749292	Deanna	F	deanna.wilkins@ibm.com	12/18/1962	54.65	314-779-4065	Newton	Saginaw	MO	Half-yearly	113482	Yes
292144	Augusta	F	augusta.andrews@gmail.com	12/16/1985	31.64	314-692-9769	St. Louis	Maryland Heights	MO	Half-yearly	73007	Yes
896825	Erna	F	erna.tran@gmail.com	9/7/1976	40.92	205-634-3652	Talladega	Talladega	AL	Half-yearly	71415	Yes
216408	Luther	M	luther.short@gmail.com	6/13/1993	24.14	216-816-1233	Reynoldsburg	Reynoldsburg	OH	Half-yearly	75243	Yes
579003	Curtis	M	curtis.williamson@hotmail.com	7/21/1974	43.05	210-264-2382	Harris	Houston	TX	Half-yearly	56599	Yes
249410	Yvette	F	yvette.rivers@ibm.com	11/9/1971	45.75	203-832-8970	Hartford	Canton Center	CT	Half-yearly	164007	Yes
241389	Walter	M	walter.velez@gmail.com	4/21/1992	25.28	236-435-5027	Prince William	Gainesville	VA	Half-yearly	77362	Yes
311405	Christa	F	christa.wilkins@verizon.net	10/25/1974	42.79	262-803-9394	Rusk	Bruce	WI	Half-yearly	60566	Yes
796832	Milton	M	milton.neal@gmail.com	12/4/1971	45.68	212-967-0888	Rensselaer	Cropseyville	NY	Half-yearly	131141	Yes
976347	Kimberly	F	kimberly.harmon@gmail.com	10/6/1991	25.83	316-466-5947	Crawford	Farlington	KS	Half-yearly	48858	Yes
363748	Lemuel	M	lemuel.houston@charter.net	1/22/1979	38.54	206-379-8797	Yakima	Grandview	WA	Half-yearly	137375	Yes
368157	Marcie	F	marcie.weiss@yahoo.com	10/22/1994	22.78	803-286-4103	Fairfield	Monticello	SC	Half-yearly	136817	Yes
466203	Bart	M	bart.whitaker@hotmail.com	6/23/1962	55.13	225-846-2122	Rapides	Woodworth	LA	Half-yearly	133522	Yes
893798	Patrice	F	patrice.koch@shaw.ca	5/19/1995	22.21	210-406-6365	Presidio	Shafter	TX	Half-yearly	188317	Yes
501368	Xavier	M	xavier.mcintosh@gmail.com	12/10/1990	26.65	212-439-3754	New York	New York City	NY	Half-yearly	119198	Yes
507594	Lidia	F	lidia.rojas@yahoo.com	9/6/1993	23.91	209-694-7271	Lassen	Litchfield	CA	Half-yearly	150763	Yes
390989	Essie	F	essie.bridges@yahoo.co.uk	3/13/1993	24.39	215-584-1122	Dauphin	Harrisburg	PA	Half-yearly	93441	Yes
312364	Sondra	F	sondra.stephens@msn.com	11/11/1976	40.74	209-594-8387	Mendocino	Boonville	CA	Half-yearly	183288	Yes
444670	Monte	M	monte.contreras@gmail.com	5/14/1975	42.24	206-909-1183	Walla Walla	Wallula	WA	Half-yearly	70105	Yes
969572	Ernesto	M	ernesto.moreno@hotmail.com	11/27/1965	51.7	236-477-3313	Fauquier	Hume	VA	Half-yearly	50579	Yes
129405	Ismael	M	ismael.ellis@charter.net	4/10/1975	42.33	603-891-5427	Hillsborough	Mont Vernon	NH	Half-yearly	56375	Yes
612960	Elijah	M	elijah.hopkins@aol.com	4/26/1994	23.27	210-692-2678	McLennan	Waco	TX	Half-yearly	67336	Yes
328690	Leigh	F	leigh.mccall@gmail.com	7/18/1987	30.05	262-810-4875	Ozaukee	Cedarburg	WI	Half-yearly	179405	Yes
960091	Genaro	M	genaro.stafford@yahoo.com	8/17/1979	37.97	702-913-9143	Esmeralda	Dyer	NV	Half-yearly	158345	Yes
563448	Lucy	F	lucy.hinton@yahoo.com	5/24/1976	41.21	252-398-5078	Northampton	Gaston	NC	Half-yearly	66085	Yes
982922	Bernadette	F	bernadette.glass@hotmail.com	5/24/1994	23.19	239-692-2402	Pinellas	Pinellas Park	FL	Half-yearly	199184	Yes
646972	Lee	M	lee.peck@gmail.com	2/10/1976	41.49	210-788-1120	Dallas	Dallas	TX	Half-yearly	140934	Yes
387407	Damian	M	damian.ellison@gmail.com	4/26/1962	55.29	212-904-4176	Monroe	Rochester	NY	Yearly	42547	Yes
468347	Dusty	M	dusty.hendricks@gmail.com	6/4/1967	50.18	201-864-2613	Passaic	Paterson	NJ	Yearly	187112	Yes
707678	Katina	F	katina.wynn@gmail.com	9/13/1987	29.89	303-806-3222	Kiowa	Arlington	CO	Yearly	75205	Yes
709899	Clair	M	clair.morris@gmail.com	7/7/1958	59.1	206-614-8704	Stevens	Loon Lake	WA	Yearly	155562	Yes
931481	Ernesto	M	ernesto.short@hotmail.com	2/3/1993	24.5	252-477-0326	Wake	Garner	NC	Yearly	150578	Yes
415337	Frankie	F	frankie.wiggins@gmail.com	10/24/1958	58.8	303-773-3071	Denver	Denver	CO	Yearly	87276	Yes
795746	Angelique	F	angelique.guy@hotmail.com	4/23/1990	27.28	210-875-3303	Dallas	Dallas	TX	Yearly	61936	Yes
880808	Marcelino	M	marcelino.tanner@gmail.com	7/25/1962	55.05	479-283-8919	Saline	Benton	AR	Yearly	53688	Yes
224527	Tony	M	tony.weiss@aol.com	5/29/1971	46.2	209-283-2005	Orange	Garden Grove	CA	Yearly	121236	Yes
674436	Lenard	M	lenard.cardenas@yahoo.co.uk	2/6/1981	36.5	252-633-3990	Durham	Bahama	NC	Yearly	100184	Yes
492623	Aurora	F	aurora.gray@gmail.com	4/29/1965	52.28	505-463-3310	Santa Fe	Santa Fe	NM	Yearly	128566	Yes
589874	Manuela	F	manuela.koch@aol.com	12/13/1967	49.66	210-616-5554	Mitchell	Loraine	TX	Yearly	57746	Yes
476018	Jean	F	jean.mclean@walmart.com	5/4/1987	30.25	503-800-6129	Klamath	Chiloquin	OR	Yearly	177228	Yes
228339	Barbra	F	barbra.sutton@ibm.com	7/1/1987	30.1	252-876-5411	Currituck	Harbinger	NC	Yearly	87718	Yes
239118	Deann	F	deann.mccormick@yahoo.co.uk	4/12/1959	58.33	215-559-6405	York	Craley	PA	Yearly	59439	Yes
125780	Reba	F	reba.browning@hotmail.com	9/19/1964	52.89	229-958-4896	Bartow	Kingston	GA	Yearly	144698	Yes
431018	Rickie	M	rickie.alston@gmail.com	4/13/1990	27.31	319-330-2111	Polk	Des Moines	IA	Yearly	157663	Yes
452967	Lyman	M	lyman.reeves@yahoo.com	4/10/1990	27.32	207-961-9872	Oxford	Fryeburg	ME	Yearly	102546	Yes
407464	Deon	M	deon.quinn@gmail.com	9/19/1965	51.89	210-478-8253	Hockley	Anton	TX	Yearly	186558	Yes
871827	Israel	M	israel.mccarthy@outlook.com	10/5/1972	44.84	216-481-5735	Huron	Willard	OH	Yearly	88536	Yes
884068	Moises	M	moises.berger@shell.com	5/6/1964	53.26	209-999-1866	San Francisco	San Francisco	CA	Yearly	190560	Yes
131361	Jerri	F	jerri.douglas@yahoo.com	5/3/1963	54.27	503-571-2413	Multnomah	Portland	OR	Yearly	130614	Yes
259652	Bradley	M	bradley.nieves@gmail.com	9/2/1983	33.93	423-760-7018	Anderson	Oak Ridge	TN	Yearly	82080	Yes
430932	Romeo	M	romeo.foster@shell.com	5/5/1983	34.25	307-281-9361	Natrona	Hiland	WY	Yearly	182789	Yes
637522	Leopoldo	M	leopoldo.mcgee@gmail.com	10/25/1986	30.78	210-459-9807	Stonewall	Old Glory	TX	Yearly	125341	Yes
467568	Andrea	M	andrea.crawford@exxonmobil.com	8/23/1978	38.96	405-614-0571	Noble	Marland	OK	Yearly	193651	Yes
683539	Charley	M	charley.daniel@yahoo.com	3/8/1959	58.43	218-468-3365	Hennepin	Minneapolis	MN	Yearly	170822	Yes
417301	Carolyn	F	carolyn.butler@yahoo.com	8/2/1978	39.01	803-777-9562	Kershaw	Lugoff	SC	Yearly	83011	Yes
682104	Gracie	F	gracie.stanley@gmail.com	10/24/1974	42.79	201-788-2850	Essex	Essex Fells	NJ	Yearly	125339	Yes
544977	Jerrold	M	jerrold.sweet@gmail.com	11/1/1991	25.76	239-425-4387	Collier	Naples	FL	Yearly	171667	Yes
928962	Joshua	M	joshua.small@gmail.com	9/17/1960	56.9	205-293-0457	Mobile	Mobile	AL	Yearly	182752	Yes
248088	Kristy	F	kristy.jordan@hotmail.com	12/15/1989	27.64	210-315-2628	Jefferson	Nome	TX	Half-yearly	89291	Yes
599683	Spencer	M	spencer.williams@hotmail.com	8/9/1977	39.99	479-987-0408	Prairie	Des Arc	AR	Half-yearly	180288	Yes
117980	Ashley	F	ashley.ochoa@shell.com	8/24/1978	38.95	505-459-6399	Socorro	San Acacia	NM	Half-yearly	145452	Yes
899405	Rocco	M	rocco.wall@gmail.com	10/2/1964	52.85	603-449-3958	Carroll	Wolfeboro Falls	NH	Half-yearly	45497	Yes
935067	Sonny	M	sonny.carey@gmail.com	10/27/1961	55.79	308-667-7346	Lincoln	Maxwell	NE	Half-yearly	68748	Yes
521604	Erich	M	erich.goodman@gmail.com	4/3/1962	55.36	304-784-4393	Boone	Seth	WV	Half-yearly	138832	Yes
848091	Mack	M	mack.massey@shaw.ca	5/15/1993	24.22	210-302-1647	Atascosa	Pleasanton	TX	Half-yearly	139079	Yes
999219	Vicky	F	vicky.burgess@hotmail.com	4/6/1992	25.33	603-674-2032	Coos	Colebrook	NH	Half-yearly	176844	Yes
209627	Willa	F	willa.hensley@gmail.com	11/1/1965	51.77	218-328-5008	Sibley	Gaylord	MN	Half-yearly	178032	Yes
642586	Reva	F	reva.morales@yahoo.com	12/27/1988	28.6	215-329-9222	Susquehanna	Lawton	PA	Half-yearly	101018	Yes
651163	Ina	F	ina.cummings@gmail.com	6/22/1993	24.12	210-961-7669	Milam	Rockdale	TX	Half-yearly	62401	Yes
425289	Kristi	F	kristi.monroe@gmail.com	3/26/1972	45.37	212-734-5344	Sullivan	Swan Lake	NY	Half-yearly	57227	Yes
314444	Danial	M	danial.carpenter@msn.com	7/26/1986	31.03	215-719-9400	Lehigh	Macungie	PA	Half-yearly	185825	Yes
956821	Benita	F	benita.duncan@gmail.com	11/17/1957	59.73	423-901-1808	Gibson	Idlewild	TN	Half-yearly	50803	Yes
711278	Dwayne	M	dwayne.kim@ibm.com	1/4/1976	41.59	405-870-4505	Jefferson	Waurika	OK	Half-yearly	173554	Yes
125371	Lorrie	F	lorrie.rocha@aol.com	1/16/1995	22.55	304-719-7057	Raleigh	Helen	WV	Half-yearly	42245	Yes
906259	Juliana	F	juliana.hines@gmail.com	12/15/1979	37.64	262-884-6814	Milwaukee	Milwaukee	WI	Half-yearly	115340	Yes
327429	Mac	M	mac.mcleod@gmail.com	2/5/1979	38.5	401-501-1565	Washington	North Kingstown	RI	Half-yearly	168548	Yes
272413	Bryce	M	bryce.bonner@gmail.com	2/13/1958	59.49	505-386-4693	Do¤a Ana	Las Cruces	NM	Quatrly	141453	Yes
645306	Guadalupe	M	guadalupe.holcomb@hotmail.com	2/27/1981	36.44	316-841-2836	Dickinson	Talmage	KS	Quatrly	175151	Yes
180869	Jacob	M	jacob.cherry@yahoo.co.in	10/4/1970	46.85	603-796-6037	Rockingham	East Kingston	NH	Quatrly	126821	Yes
222563	Jeanette	F	jeanette.rivera@aol.com	9/3/1963	53.94	270-857-0407	Pendleton	De Mossville	KY	Quatrly	63519	Yes
541221	Jefferson	M	jefferson.holt@yahoo.ca	7/17/1996	21.04	701-992-3274	Grand Forks	Mekinock	ND	Quatrly	68295	Yes
198476	Dillon	M	dillon.dunn@yahoo.ca	6/18/1973	44.14	209-642-0845	Santa Cruz	Santa Cruz	CA	Quatrly	159350	Yes
664807	Bertie	F	bertie.slater@gmail.com	2/3/1994	23.5	215-850-8359	McKean	East Smethport	PA	Half-yearly	120043	Yes
673745	Hannah	F	hannah.cooper@shaw.ca	10/4/1993	23.83	240-919-2748	Baltimore (city)	Baltimore	MD	Quatrly	126393	Yes
812026	Jon	M	jon.mcneil@hotmail.com	3/22/1973	44.38	218-998-7784	Swift	Appleton	MN	Quatrly	112059	Yes
957459	Caitlin	F	caitlin.mann@hotmail.com	11/5/1961	55.76	225-886-1747	St. James	Hester	LA	Half-yearly	170909	Yes
118109	Doris	F	doris.giles@aol.com	1/3/1959	58.61	308-666-7569	Dawson	Sumner	NE	Half-yearly	176813	Yes
900863	Barbra	F	barbra.hobbs@outlook.com	5/9/1991	26.24	236-666-5502	Montgomery	Roanoke	VA	Half-yearly	41746	Yes
147382	Hung	M	hung.witt@apple.com	8/6/1965	52.01	479-636-8265	Carroll	Beaver	AR	Half-yearly	149006	Yes
456816	Adele	F	adele.scott@yahoo.com	8/29/1980	36.94	207-661-8706	Oxford	Porter	ME	Half-yearly	111047	Yes
437096	Stella	F	stella.guy@btinternet.com	10/13/1979	37.82	210-990-9956	Dallas	Dallas	TX	Half-yearly	83468	Yes
159397	Clement	M	clement.lancaster@charter.net	8/13/1971	45.99	406-298-8084	Yellowstone	Billings	MT	Half-yearly	60567	Yes
169739	Rosetta	F	rosetta.decker@bp.com	4/3/1993	24.33	252-964-7255	Burke	Morganton	NC	Half-yearly	116175	Yes
995863	Caleb	M	caleb.poole@hotmail.com	4/19/1972	45.3	212-282-7388	Suffolk	Eastport	NY	Half-yearly	178642	Yes
779374	Dudley	M	dudley.elliott@yahoo.com	9/8/1966	50.92	217-293-4309	Winnebago	Rockford	IL	Half-yearly	173380	Yes
587639	Barbara	F	barbara.palmer@yahoo.com	6/7/1984	33.16	225-544-2407	Orleans	New Orleans	LA	Half-yearly	72749	Yes
964222	Alana	F	alana.henderson@gmail.com	6/15/1959	58.16	701-366-9793	Cass	Erie	ND	Half-yearly	73888	Yes
597006	Hazel	F	hazel.case@aol.com	8/3/1962	55.02	228-989-5956	Thornton	Thornton	MS	Half-yearly	42726	Yes
688836	Erich	M	erich.lyons@gmail.com	3/31/1996	21.34	303-271-1917	Jefferson	Morrison	CO	Half-yearly	129446	Yes
498361	Elise	F	elise.zimmerman@gmail.com	12/26/1977	39.61	215-954-2885	Lackawanna	Scranton	PA	Half-yearly	159589	Yes
759183	Mauro	M	mauro.fernandez@gmail.com	6/9/1982	35.16	423-250-3418	Shelby	Memphis	TN	Half-yearly	148251	Yes
186298	Luisa	F	luisa.mcintyre@outlook.com	5/6/1963	54.27	316-947-5074	Sedgwick	Wichita	KS	Half-yearly	134990	Yes
776211	Duane	M	duane.lowery@aol.com	12/12/1979	37.65	202-744-6568	District of Columbia	Washington	DC	Half-yearly	66599	Yes
337146	Weldon	M	weldon.hyde@gmail.com	2/18/1974	43.47	210-906-6433	Bexar	San Antonio	TX	Half-yearly	66293	Yes
273427	Ilene	F	ilene.head@apple.com	3/6/1986	31.42	218-848-8169	Washington	Scandia	MN	Half-yearly	193647	Yes
329548	Phil	M	phil.montgomery@btinternet.com	11/13/1991	25.72	503-244-7905	Yamhill	Dayton	OR	Half-yearly	102279	Yes
955183	Jonas	M	jonas.underwood@exxonmobil.com	7/13/1995	22.06	479-958-4553	Polk	Hatfield	AR	Half-yearly	54302	Yes
862947	Benita	F	benita.mcgee@hotmail.com	12/30/1970	46.61	405-902-2464	Kay	Nardin	OK	Half-yearly	154473	Yes
174542	Rochelle	F	rochelle.guerrero@gmail.com	9/10/1992	24.9	229-820-6585	Chatham	Pooler	GA	Half-yearly	135242	Yes
857324	Terra	F	terra.webb@gmail.com	7/1/1973	44.1	216-696-0115	Mahoning	Youngstown	OH	Half-yearly	179095	Yes
678498	Buford	M	buford.zimmerman@yahoo.ca	9/4/1994	22.91	210-683-4660	Cooke	Myra	TX	Half-yearly	159050	Yes
661971	Emanuel	M	emanuel.nichols@hotmail.co.uk	6/5/1962	55.18	228-269-2893	Yazoo	Yazoo City	MS	Half-yearly	154645	Yes
537235	Cheryl	F	cheryl.french@aol.com	8/20/1985	31.96	203-248-3705	Fairfield	Monroe	CT	Half-yearly	191484	Yes
712170	Theodore	M	theodore.dale@exxonmobil.com	12/17/1994	22.63	217-241-9866	Henry	Opheim	IL	Half-yearly	40096	Yes
285184	Ginger	F	ginger.palmer@btinternet.com	5/23/1978	39.21	505-316-8178	Mora	Valmora	NM	Half-yearly	46866	Yes
994907	Lilian	F	lilian.stein@aol.com	6/23/1996	21.11	239-558-2134	Duval	Neptune Beach	FL	Quatrly	198733	Yes
523887	Gilbert	M	gilbert.luna@microsoft.com	10/1/1968	48.85	216-441-7069	Darke	North Star	OH	Quatrly	176601	Yes
684722	Waldo	M	waldo.wright@bp.com	1/26/1973	44.53	252-444-7824	Johnston	Clayton	NC	Quatrly	92597	Yes
792224	Tommie	M	tommie.cunningham@btinternet.com	7/12/1977	40.07	303-578-8897	Park	Alma	CO	Quatrly	65809	Yes
199699	George	M	george.potts@msn.com	1/13/1961	56.58	228-447-7099	Calhoun	Vardaman	MS	Quatrly	132568	Yes
953997	Graham	M	graham.hutchinson@microsoft.com	5/18/1985	32.22	216-832-6715	Pike	Stockdale	OH	Quatrly	123103	Yes
149818	Ophelia	F	ophelia.pena@gmail.com	1/11/1986	31.56	229-494-7152	Camden	Kingsland	GA	Half-yearly	89068	No
352882	Lon	M	lon.harper@aol.com	4/24/1994	23.28	316-912-3105	Johnson	Shawnee Mission	KS	Yearly	128467	Yes
760995	Irvin	M	irvin.witt@gmail.com	1/25/1993	24.52	479-538-7205	Howard	Dierks	AR	Yearly	148387	Yes
873626	Sheri	F	sheri.spears@yahoo.com	1/7/1982	35.58	304-279-5182	Kanawha	Gallagher	WV	Yearly	144280	No
247051	Alberta	F	alberta.page@hotmail.com	2/5/1981	36.5	207-407-3515	Penobscot	Levant	ME	Yearly	179637	Yes
715045	Kerri	F	kerri.santos@yahoo.com	11/10/1982	34.74	479-892-9591	Pulaski	College Station	AR	Half-yearly	74456	Yes
601808	Olin	M	olin.case@hotmail.com	6/6/1991	26.16	308-857-4365	Thayer	Carleton	NE	Yearly	177331	Yes
569286	Stefan	M	stefan.jacobs@cox.net	9/26/1983	33.86	236-864-7510	Fredericksburg (city)	Fredericksburg	VA	Yearly	176707	Yes
172440	Cody	M	cody.allison@gmail.com	12/23/1988	28.61	209-221-5075	Los Angeles	Pasadena	CA	Quatrly	84585	No
568435	Bonnie	F	bonnie.baker@bp.com	8/3/1985	32.01	262-696-9171	Waukesha	Mukwonago	WI	Yearly	72930	Yes
597409	Luke	M	luke.turner@charter.net	2/12/1987	30.48	231-629-0498	Barry	Freeport	MI	Yearly	121949	Yes
359608	Eva	F	eva.holman@hotmail.com	9/26/1957	59.88	209-912-6705	Stanislaus	Turlock	CA	Quatrly	82734	No
803426	Maritza	F	maritza.christian@microsoft.com	5/19/1987	30.21	203-224-9056	Fairfield	Stamford	CT	Yearly	66854	No
669618	Phyllis	F	phyllis.dudley@yahoo.co.in	11/2/1957	59.78	405-970-2341	Major	Meno	OK	Quatrly	105069	Yes
